X,Y,objectid,feature_id,elev_in_m,elev_in_ft,map_name,feature_name,feature_class,state_alpha,state_numeric,county_name,county_numeric,primary_lat_dms,prim_long_dms,prim_lat_dec,prim_long_dec,source_lat_dms,source_long_dms,source_lat_dec,source_long_dec,date_created,date_edited
-157.913876834664876,21.357924027173336,7615,1878808,19,62,Pearl Harbor,Salt Lake District Park,Park,HI,15,Honolulu,3,212128N,1575450W,21.3577778,-157.9138889,,,,,2003-09-30T00:00:00.000Z,
-158.02080997842566,21.340712126934637,7616,1878811,10,33,Pearl Harbor,Iroquois Point Neighborhood Park,Park,HI,15,Honolulu,3,212026N,1580115W,21.3405556,-158.0208333,,,,,2003-09-30T00:00:00.000Z,
-157.998288068361006,21.374708679586394,7617,1878813,6,20,Pearl Harbor,Waipiʻo Peninsula Sports Complex,Locale,HI,15,Honolulu,3,212229N,1575954W,21.3747222,-157.9983333,,,,,2003-09-30T00:00:00.000Z,2012-12-31T00:00:00.000Z
-158.132381822381603,21.387098733676076,7618,1878814,50,164,Schofield Barracks,Nanakuli High and Intermediate School,School,HI,15,Honolulu,3,212314N,1580757W,21.3871407,-158.1323709,,,,,2003-09-30T00:00:00.000Z,2018-05-29T00:00:00.000Z
-158.136471163910642,21.386488380155125,7619,1878815,36,118,Schofield Barracks,Nanakuli Elementary School,School,HI,15,Honolulu,3,212311N,1580811W,21.3863796,-158.136445,,,,,2003-09-30T00:00:00.000Z,2018-05-29T00:00:00.000Z
-158.072994783073483,21.490126064859243,7620,1878816,292,958,Schofield Barracks,Solomon Elementary School,School,HI,15,Honolulu,3,212924N,1580423W,21.4899677,-158.0730599,,,,,2003-09-30T00:00:00.000Z,2018-04-10T00:00:00.000Z
-157.974423422645145,21.39832924111592,7621,1878818,30,98,Waipahu,Pearl City Elementary School,School,HI,15,Honolulu,3,212354N,1575828W,21.3983333,-157.9744444,,,,,2003-09-30T00:00:00.000Z,
-157.998593215890224,21.416517693189782,7622,1878819,110,361,Waipahu,Kanoelani Elementary School,School,HI,15,Honolulu,3,212459N,1575955W,21.4164128,-157.9985818,,,,,2003-09-30T00:00:00.000Z,2018-04-13T00:00:00.000Z
-158.168209331110148,21.410719350937168,7623,1878820,3,10,Waianae,Māʻili Kai Community Park,Park,HI,15,Honolulu,3,212438N,1581006W,21.4105556,-158.1683333,,,,,2003-09-30T00:00:00.000Z,2012-12-31T00:00:00.000Z
-158.176082837944534,21.423109503589473,7624,1878821,3,10,Waianae,Māʻili Community Park,Park,HI,15,Honolulu,3,212523N,1581034W,21.4230556,-158.1761111,,,,,2003-09-30T00:00:00.000Z,2012-12-31T00:00:00.000Z
-158.172115566268502,21.420118776639651,7625,1878822,2,7,Waianae,Maili Elementary School,School,HI,15,Honolulu,3,212512N,1581020W,21.4200768,-158.1721353,,,,,2003-09-30T00:00:00.000Z,2018-05-29T00:00:00.000Z
-158.174373858714205,21.438490383477017,7626,1878823,24,79,Waianae,Leihoku Elementary School,School,HI,15,Honolulu,3,212619N,1581028W,21.4385533,-158.1743936,,,,,2003-09-30T00:00:00.000Z,2018-05-29T00:00:00.000Z
-158.184322555845029,21.445692546171024,7627,1878824,3,10,Waianae,Wai’anae Elementary School,School,HI,15,Honolulu,3,212644N,1581104W,21.4456219,-158.184327,,,,,2003-09-30T00:00:00.000Z,2018-05-30T00:00:00.000Z
-158.188595002479161,21.452101249845324,7628,1878825,4,13,Waianae,Pililaau Community Park,Park,HI,15,Honolulu,3,212707N,1581119W,21.4519444,-158.1886111,,,,,2003-09-30T00:00:00.000Z,
-158.215572453021281,21.463942111670043,7629,1878826,0,0,Waianae,Maunalahilahi Botanical Garden,Park,HI,15,Honolulu,3,212750N,1581256W,21.4638889,-158.2155556,,,,,2003-09-30T00:00:00.000Z,
-158.212093461388207,21.470717023875149,7630,1878827,12,39,Waianae,Makaha Elementary School,School,HI,15,Honolulu,3,212814N,1581244W,21.4706043,-158.2121743,,,,,2003-09-30T00:00:00.000Z,2018-05-30T00:00:00.000Z
-158.167476907499008,21.461134450923161,7631,1878828,62,203,Waianae,Kaupuni Neighborhood Park,Park,HI,15,Honolulu,3,212740N,1581003W,21.4611111,-158.1675,,,,,2003-09-30T00:00:00.000Z,
-158.029415874118342,21.394300922062779,7632,1878829,92,302,Schofield Barracks,Hōʻaeʻae Community Park,Park,HI,15,Honolulu,3,212339N,1580146W,21.3941667,-158.0294444,,,,,2003-09-30T00:00:00.000Z,
-158.029721053660353,21.385328764137782,7633,1878830,52,171,Schofield Barracks,Honowai Neighborhood Park,Park,HI,15,Honolulu,3,212307N,1580147W,21.3852778,-158.0297222,,,,,2003-09-30T00:00:00.000Z,
-155.270202551002654,20.012518256804384,7634,1878843,73,239,Kukaiau,ʻŌʻōkala Park,Park,HI,15,Hawaii,1,200045N,1551613W,20.0125,-155.2702778,,,,,2003-09-30T00:00:00.000Z,2012-12-31T00:00:00.000Z
-157.797178193906433,21.399305766828814,7635,1878844,44,144,Kaneohe,Kāneʻohe Park,Park,HI,15,Honolulu,3,212357N,1574750W,21.3991667,-157.7972222,,,,,2003-09-30T00:00:00.000Z,2012-12-31T00:00:00.000Z
-157.788877462797046,21.405897549485708,7636,1878845,15,49,Kaneohe,Kailuapuhi Neighborhood Park,Park,HI,15,Honolulu,3,212421N,1574720W,21.4058333,-157.7888889,,,,,2003-09-30T00:00:00.000Z,
-157.805295853928669,21.417921455924333,7637,1878846,33,108,Kaneohe,Kāneʻohe Community Park,Park,HI,15,Honolulu,3,212504N,1574819W,21.4177778,-157.8052778,,,,,2003-09-30T00:00:00.000Z,2012-12-31T00:00:00.000Z
-157.8566872227874,21.452894547750322,7638,1878849,88,289,Kaneohe,Waiheʻe Valley Nature Park,Park,HI,15,Honolulu,3,212710N,1575124W,21.4527778,-157.8566667,,,,,2003-09-30T00:00:00.000Z,2012-12-31T00:00:00.000Z
-157.844419229201009,21.460096679921435,7639,1878850,2,7,Kaneohe,Kahaluʻu Regional Park,Park,HI,15,Honolulu,3,212736N,1575040W,21.46,-157.8444444,,,,,2003-09-30T00:00:00.000Z,
-157.899716756582478,21.402296504905859,7640,1878851,286,938,Kaneohe,Keaīwa Heiau State Recreation Area,Park,HI,15,Honolulu,3,212408N,1575359W,21.4022222,-157.8997222,,,,,2003-09-30T00:00:00.000Z,
-157.757993830713929,21.408094804449362,7641,1878853,10,33,Mokapu Point,Kawainui Park,Park,HI,15,Honolulu,3,212429N,1574529W,21.4080556,-157.7580556,,,,,2003-09-30T00:00:00.000Z,
-157.748289271388103,21.37849280386158,7642,1878854,43,141,Mokapu Point,Women's Community Correctional Center,Building,HI,15,Honolulu,3,212242N,1574454W,21.3783994,-157.748275,,,,,2003-09-30T00:00:00.000Z,2018-11-05T00:00:00.000Z
-158.078915246766655,21.302320952228715,7643,1878859,5,16,Ewa,Kalaeloa Regional Park,Park,HI,15,Honolulu,3,211808N,1580444W,21.3022222,-158.0788889,,,,,2003-09-30T00:00:00.000Z,
-158.032772833417653,21.325331269000571,7644,1878860,9,30,Ewa,Laulani Community Park,Park,HI,15,Honolulu,3,211931N,1580158W,21.3252778,-158.0327778,,,,,2003-09-30T00:00:00.000Z,
-158.061581314820273,21.333937177429977,7645,1878865,18,59,Ewa,Kapolei Neighborhood Park,Park,HI,15,Honolulu,3,212002N,1580342W,21.3338889,-158.0616667,,,,,2003-09-30T00:00:00.000Z,
-158.07000413342368,21.337538238583445,7646,1878866,23,75,Ewa,Kapolei Community Park,Park,HI,15,Honolulu,3,212015N,1580412W,21.3375,-158.07,,,,,2003-09-30T00:00:00.000Z,
-158.086300456008757,21.347914191941069,7647,1878867,142,466,Ewa,Makakilo Neighborhood Park,Park,HI,15,Honolulu,3,212052N,1580511W,21.3477778,-158.0863889,,,,,2003-09-30T00:00:00.000Z,
-158.086910800738423,21.360487430991256,7648,1878868,259,850,Ewa,Maukalani Neighborhood Park,Park,HI,15,Honolulu,3,212138N,1580513W,21.3605556,-158.0869444,,,,,2003-09-30T00:00:00.000Z,
-158.08861977666777,21.36689612044243,7649,1878869,267,876,Ewa,Makakilo Community Park,Park,HI,15,Honolulu,3,212201N,1580519W,21.3669444,-158.0886111,,,,,2003-09-30T00:00:00.000Z,
-158.093807746367162,21.36891027604204,7650,1878870,334,1096,Ewa,Makakilo Heights Neighborhood Park,Park,HI,15,Honolulu,3,212208N,1580538W,21.3688889,-158.0938889,,,,,2003-09-30T00:00:00.000Z,
-158.134701154591454,21.363295006363334,7651,1878871,0,0,Ewa,Tracks Beach Park,Park,HI,15,Honolulu,3,212148N,1580805W,21.3633333,-158.1347222,,,,,2003-09-30T00:00:00.000Z,
-158.13140527079392,21.349684161425731,7652,1878872,0,0,Ewa,Makaiwa Beach Park,Park,HI,15,Honolulu,3,212059N,1580753W,21.3497222,-158.1313889,,,,,2003-09-30T00:00:00.000Z,
-158.125790061299369,21.330091872881532,7653,1878873,0,0,Ewa,Ko Olina Beach Park,Park,HI,15,Honolulu,3,211948N,1580733W,21.33,-158.1258333,,,,,2003-09-30T00:00:00.000Z,
-158.108273032630876,21.344313092243528,7654,1878874,65,213,Ewa,Kamokila Community Park,Park,HI,15,Honolulu,3,212039N,1580630W,21.3441667,-158.1083333,,,,,2003-09-30T00:00:00.000Z,
-158.233272201426132,21.569532869835569,7655,1878875,354,1161,Kaena,Kuaokalā Game Management Area,Park,HI,15,Honolulu,3,213410N,1581400W,21.5694444,-158.2333333,,,,,2003-09-30T00:00:00.000Z,2012-12-31T00:00:00.000Z
-158.076595527176352,21.631117103624021,7656,1878876,0,0,Waimea,Leftovers Beach Park,Park,HI,15,Honolulu,3,213752N,1580436W,21.6311111,-158.0766667,,,,,2003-09-30T00:00:00.000Z,
-158.072506183488628,21.636732328214634,7657,1878877,0,0,Waimea,Uppers Beach Park,Park,HI,15,Honolulu,3,213812N,1580421W,21.6366667,-158.0725,,,,,2003-09-30T00:00:00.000Z,
-158.060299175647231,21.660719107783255,7658,1878878,0,0,Waimea,Kahawai Beach Support Park,Park,HI,15,Honolulu,3,213938N,1580337W,21.6605556,-158.0602778,,,,,2003-09-30T00:00:00.000Z,
-158.043026309346629,21.677930995474014,7659,1878880,0,0,Waimea,Sunset Beach Support Park,Park,HI,15,Honolulu,3,214040N,1580235W,21.6777778,-158.0430556,,,,,2003-09-30T00:00:00.000Z,
-158.039608357230065,21.682508626067634,7660,1878881,0,0,Waimea,Sunset Point Beach Park,Park,HI,15,Honolulu,3,214057N,1580223W,21.6825,-158.0397222,,,,,2003-09-30T00:00:00.000Z,
-158.013302370408525,21.698927061105202,7661,1878883,0,0,Kahuku,Kawela Bay Beach Park,Park,HI,15,Honolulu,3,214156N,1580048W,21.6988889,-158.0133333,,,,,2003-09-30T00:00:00.000Z,
-157.916806677928463,21.651502813246658,7662,1878885,0,0,Kahuku,Lāʻie Point State Wayside,Park,HI,15,Honolulu,3,213905N,1575501W,21.6513889,-157.9169444,,,,,2003-09-30T00:00:00.000Z,
-157.923276327328637,21.628736708214667,7663,1878886,7,23,Kahuku,Kokololio Beach Park,Park,HI,15,Honolulu,3,213743N,1575524W,21.6286111,-157.9233333,,,,,2003-09-30T00:00:00.000Z,
-158.021908496176763,21.514540034838571,7664,1878889,303,994,Hauula,Whitmore Community Park,Park,HI,15,Honolulu,3,213052N,1580119W,21.5144444,-158.0219444,,,,,2003-09-30T00:00:00.000Z,
-158.022213671363971,21.513685544249121,7665,1878890,308,1010,Hauula,Whitmore Neighborhood Park,Park,HI,15,Honolulu,3,213049N,1580120W,21.5136111,-158.0222222,,,,,2003-09-30T00:00:00.000Z,
-157.911923867053758,21.610304102348223,7666,1878891,6,20,Hauula,Hauʻula Community Park,Park,HI,15,Honolulu,3,213637N,1575443W,21.6102778,-157.9119444,,,,,2003-09-30T00:00:00.000Z,
-158.001889038605697,21.508924778656663,7667,1878892,357,1171,Hauula,ʻIliahi Neighborhood Park,Park,HI,15,Honolulu,3,213032N,1580007W,21.5088889,-158.0019444,,,,,2003-09-30T00:00:00.000Z,
-155.268118189791124,19.521735395287099,7668,1878929,1313,4308,Kulani,Puʻumakaʻala Natural Area Reserve,Forest,HI,15,Hawaii,1,193118N,1551605W,19.5217327,-155.2681017,,,,,2000-09-27T00:00:00.000Z,2013-01-31T00:00:00.000Z
-156.030694083817991,19.680908493557794,7669,1879023,2,7,Keahole Point,Kaloko-Honokōhau National Historical Park,Park,HI,15,Hawaii,1,194051N,1560150W,19.6808319,-156.0306932,,,,,2000-10-04T00:00:00.000Z,2017-05-23T00:00:00.000Z
-157.295604046386018,21.119091475189741,7670,1890565,19,62,Ilio Point,Āholehole Flats,Flat,HI,15,Maui,9,210708N,1571744W,21.1189524,-157.2955942,,,,,2001-01-22T00:00:00.000Z,2012-07-17T00:00:00.000Z
-157.27949128786571,21.154918953296917,7671,1890566,0,0,Ilio Point,Bomb Bay,Bay,HI,15,Maui,9,210917N,1571646W,21.1547575,-157.279458,,,,,2001-01-22T00:00:00.000Z,2012-07-16T00:00:00.000Z
-157.257640999037164,21.088695905789617,7672,1890567,2,7,Ilio Point,Hale o Lono Beach,Beach,HI,15,Maui,9,210519N,1571527W,21.0885443,-157.2576141,,,,,2001-01-22T00:00:00.000Z,2012-07-16T00:00:00.000Z
-157.22449915750471,21.089306212087138,7673,1890568,0,0,Ilio Point,Halena Beach,Beach,HI,15,Maui,9,210521N,1571328W,21.0891449,-157.2245693,,,,,2001-01-22T00:00:00.000Z,2012-07-16T00:00:00.000Z
-157.290721278026609,21.093700892450897,7674,1890569,1,3,Ilio Point,Kahalepohaku Beach,Beach,HI,15,Maui,9,210537N,1571727W,21.0935694,-157.2907233,,,,,2001-01-22T00:00:00.000Z,2012-07-16T00:00:00.000Z
-157.026623677986834,21.089489192390865,7675,1890570,10,33,Kaunakakai,Kalaʻiakamanuhou Church (historical),Church,HI,15,Maui,9,210522N,1570136W,21.0894444,-157.0266667,,,,,2001-01-22T00:00:00.000Z,
-157.010022978934785,21.153941767544325,7676,1890571,395,1296,Kaunakakai,Kalamaula Homesteads,Civil,HI,15,Maui,9,210914N,1570036W,21.1538889,-157.01,,,,,2001-01-22T00:00:00.000Z,
-157.167920511793852,21.200511688830435,7677,1890572,10,33,Molokai Airport,Kalani Beach,Beach,HI,15,Maui,9,211202N,1571005W,21.200483,-157.16793,,,,,2001-01-22T00:00:00.000Z,2012-08-14T00:00:00.000Z
-157.248608417067942,21.187938733791896,7678,1890573,5,16,Ilio Point,Kalua Koi Golf Course,Locale,HI,15,Maui,9,211116N,1571455W,21.1877778,-157.2486111,,,,,2001-01-22T00:00:00.000Z,
-157.301402226721166,21.11353731184504,7679,1890574,6,20,Ilio Point,Kamākaʻipō Beach,Beach,HI,15,Maui,9,210649N,1571805W,21.1134878,-157.3013878,,,,,2001-01-22T00:00:00.000Z,2017-08-22T00:00:00.000Z
-157.264598844036811,21.089489384927528,7680,1890575,5,16,Ilio Point,Kanalukaha Beach,Beach,HI,15,Maui,9,210522N,1571553W,21.0894252,-157.2646523,,,,,2001-01-22T00:00:00.000Z,2012-07-16T00:00:00.000Z
-157.009839003052491,21.085705033777153,7681,1890576,6,20,Kaunakakai,Kapaʻakea Cemetery,Cemetery,HI,15,Maui,9,210508N,1570035W,21.0856016,-157.0098556,,,,,2001-01-22T00:00:00.000Z,2019-02-11T00:00:00.000Z
-157.010998640513577,21.083507787602937,7682,1890577,7,23,Kaunakakai,Kapaʻakea Colony (historical),Populated Place,HI,15,Maui,9,210501N,1570040W,21.0834953,-157.0109949,,,,,2001-01-22T00:00:00.000Z,2012-10-09T00:00:00.000Z
-157.006115981002381,21.094494020014558,7683,1890578,73,239,Kaunakakai,Kapaʻakea Homesteads,Civil,HI,15,Maui,9,210540N,1570022W,21.0944444,-157.0061111,,,,,2001-01-22T00:00:00.000Z,
-157.289134548279378,21.140941981286666,7684,1890579,4,13,Ilio Point,Kapukahehu Beach,Beach,HI,15,Maui,9,210827N,1571721W,21.1408988,-157.2891355,,,,,2001-01-22T00:00:00.000Z,2012-07-16T00:00:00.000Z
-157.281200019104773,21.09254119323262,7685,1890580,0,0,Ilio Point,Kapukuwahine Beach,Beach,HI,15,Maui,9,210533N,1571652W,21.0924282,-157.2812176,,,,,2001-01-22T00:00:00.000Z,2012-07-16T00:00:00.000Z
-157.021618859093422,21.093700581203262,7686,1890581,6,20,Kaunakakai,Kaunakakai Ball Park,Park,HI,15,Maui,9,210537N,1570118W,21.0936111,-157.0216667,,,,,2001-01-22T00:00:00.000Z,
-157.020215029671107,21.091686435983593,7687,1890582,6,20,Kaunakakai,Kaunakakai Elementary School,School,HI,15,Maui,9,210530N,1570113W,21.0916667,-157.0202778,,,,,2001-01-22T00:00:00.000Z,2010-12-13T00:00:00.000Z
-157.019787770511982,21.090526777686783,7688,1890583,6,20,Kaunakakai,Kaunakakai Post Office,Post Office,HI,15,Maui,9,210526N,1570111W,21.0904259,-157.0197457,,,,,2001-01-22T00:00:00.000Z,2018-03-28T00:00:00.000Z
-157.028332626557869,21.086925737573175,7689,1890584,1,3,Kaunakakai,Kaunakakai Wharf,Locale,HI,15,Maui,9,210513N,1570142W,21.0869444,-157.0283333,,,,,2001-01-22T00:00:00.000Z,
-157.289195572232728,21.137707125718997,7690,1890585,5,16,Ilio Point,Kaunalā Beach,Beach,HI,15,Maui,9,210815N,1571721W,21.1375865,-157.2892642,,,,,2001-01-22T00:00:00.000Z,2012-07-16T00:00:00.000Z
-157.296702679727872,21.128735011214637,7691,1890586,5,16,Ilio Point,Kaupoa Beach,Beach,HI,15,Maui,9,210743N,1571748W,21.12863,-157.2967637,,,,,2001-01-22T00:00:00.000Z,2012-07-16T00:00:00.000Z
-157.155591465792469,21.197520943531188,7692,1890587,10,33,Molokai Airport,Kawaʻaloa Beach,Beach,HI,15,Maui,9,211151N,1570920W,21.197425,-157.155566,,,,,2001-01-22T00:00:00.000Z,2012-08-14T00:00:00.000Z
-157.249218851296661,21.207714065040641,7693,1890588,4,13,Ilio Point,Kawākiu Beach,Beach,HI,15,Maui,9,211227N,1571457W,21.2075663,-157.2492966,,,,,2001-01-22T00:00:00.000Z,2017-08-22T00:00:00.000Z
-157.205334826574216,21.201122152602068,7694,1890589,174,571,Ilio Point,Keonelele,Area,HI,15,Maui,9,211204N,1571219W,21.201044,-157.205326,,,,,2001-01-22T00:00:00.000Z,2012-09-21T00:00:00.000Z
-157.249218764071458,21.187694596408267,7695,1890590,0,0,Ilio Point,Kepuhi Bay,Bay,HI,15,Maui,9,211115N,1571457W,21.1875329,-157.2492027,,,,,2001-01-22T00:00:00.000Z,2012-07-16T00:00:00.000Z
-157.247998076009679,21.189525641343462,7696,1890591,4,13,Ilio Point,Kepuhi Beach,Beach,HI,15,Maui,9,211122N,1571453W,21.1894136,-157.2479796,,,,,2001-01-22T00:00:00.000Z,2012-07-16T00:00:00.000Z
-157.041089087947057,21.099315786651296,7697,1890592,9,30,Kaunakakai,Kiowea Beach Park,Park,HI,15,Maui,9,210557N,1570228W,21.0991667,-157.0411111,,,,,2001-01-22T00:00:00.000Z,
-157.043042929053968,21.161510136977068,7698,1890593,260,853,Kaunakakai,Kualapuʻu Elementary School,School,HI,15,Maui,9,210941N,1570235W,21.1613889,-157.0430556,,,,,2001-01-22T00:00:00.000Z,2017-08-22T00:00:00.000Z
-157.046704918621003,21.152721149064675,7699,1890594,255,837,Kaunakakai,Kualapuʻu Reservoir,Reservoir,HI,15,Maui,9,210910N,1570248W,21.1527163,-157.0466852,,,,,2001-01-22T00:00:00.000Z,2012-08-17T00:00:00.000Z
-157.307505569272706,21.104321047355583,7700,1890595,4,13,Ilio Point,Lighthouse Beach,Beach,HI,15,Maui,9,210615N,1571827W,21.1042796,-157.3075461,,,,,2001-01-22T00:00:00.000Z,2012-07-17T00:00:00.000Z
-157.026623677986834,21.089489192390865,7701,1890596,10,33,Kaunakakai,Malama (historical),Building,HI,15,Maui,9,210522N,1570136W,21.0894444,-157.0266667,,,,,2001-01-22T00:00:00.000Z,
-157.023388891669185,21.095104379342139,7702,1890597,11,36,Kaunakakai,Manila Camp (historical),Populated Place,HI,15,Maui,9,210542N,1570124W,21.0950531,-157.0234579,,,,,2001-01-22T00:00:00.000Z,2012-10-03T00:00:00.000Z
-157.024426455006392,21.092540924467375,7703,1890598,6,20,Kaunakakai,Maui Community College-Molokaʻi Education Center,School,HI,15,Maui,9,210533N,1570128W,21.0925,-157.0244444,,,,,2001-01-22T00:00:00.000Z,
-157.094434053793123,21.139293598652305,7704,1890599,93,305,Molokai Airport,Maui Community College Farms,Locale,HI,15,Maui,9,210821N,1570540W,21.1391667,-157.0944444,,,,,2001-01-22T00:00:00.000Z,
-157.212231376943038,21.134288938908316,7705,1890600,310,1017,Ilio Point,Maunaloa Elementary School,School,HI,15,Maui,9,210803N,1571244W,21.1341667,-157.2122222,,,,,2001-01-22T00:00:00.000Z,2010-12-13T00:00:00.000Z
-157.011121692419522,21.160716615135556,7706,1890601,421,1381,Kaunakakai,R W Meyer Cemetery,Cemetery,HI,15,Maui,9,210939N,1570040W,21.1607286,-157.0110936,,,,,2001-01-22T00:00:00.000Z,2018-07-26T00:00:00.000Z
-157.147595906713121,21.196910570432248,7707,1890602,11,36,Molokai Airport,Moʻomomi Beach,Beach,HI,15,Maui,9,211149N,1570851W,21.19691,-157.147623,,,,,2001-01-22T00:00:00.000Z,2012-08-14T00:00:00.000Z
-157.017224344796091,21.094127820148156,7708,1890603,26,85,Kaunakakai,Molokai General Hospital,Hospital,HI,15,Maui,9,210538N,1570102W,21.0939869,-157.0172738,,,,,2001-01-22T00:00:00.000Z,2018-03-28T00:00:00.000Z
-157.025219919615438,21.093334375539154,7709,1890604,6,20,Kaunakakai,Molokaʻi Public Library,Building,HI,15,Maui,9,210536N,1570131W,21.0933333,-157.0252778,,,,,2001-01-22T00:00:00.000Z,
-157.102490439615792,21.116100400416226,7710,1890605,8,26,Molokai Airport,Pālāʻau,Civil,HI,15,Maui,9,210658N,1570609W,21.1161111,-157.1025,,,,,2001-01-22T00:00:00.000Z,
-157.020520229977734,21.093700580275758,7711,1890606,6,20,Kaunakakai,Pauole Center,Building,HI,15,Maui,9,210537N,1570114W,21.0936111,-157.0205556,,,,,2001-01-22T00:00:00.000Z,
-157.278514748234272,21.154308598870728,7712,1890607,2,7,Ilio Point,Poʻolau Beach,Beach,HI,15,Maui,9,210915N,1571643W,21.1541972,-157.2785568,,,,,2001-01-22T00:00:00.000Z,2012-07-17T00:00:00.000Z
-157.247814996996539,21.19514085752245,7713,1890608,3,10,Ilio Point,Pōhakumāuliuli,Beach,HI,15,Maui,9,211142N,1571452W,21.1950154,-157.2477865,,,,,2001-01-22T00:00:00.000Z,2012-08-20T00:00:00.000Z
-157.017712659914707,21.096935414686545,7714,1890609,21,69,Kaunakakai,Ranch Camp (historical),Populated Place,HI,15,Maui,9,210549N,1570104W,21.0969444,-157.0177778,,,,,2001-01-22T00:00:00.000Z,2012-09-26T00:00:00.000Z
-157.30659006784893,21.105724848870345,7715,1890610,11,36,Ilio Point,Sam Wights Beach,Beach,HI,15,Maui,9,210621N,1571824W,21.1057209,-157.3066664,,,,,2001-01-22T00:00:00.000Z,2012-07-17T00:00:00.000Z
-157.289622818155266,21.141308192751772,7716,1890611,1,3,Ilio Point,Small Bay,Bay,HI,15,Maui,9,210828N,1571723W,21.141149,-157.2896075,,,,,2001-01-22T00:00:00.000Z,2012-07-16T00:00:00.000Z
-157.126111169122254,21.139720896899842,7717,1890612,102,335,Molokai Airport,Waiahewahewa Airway Beacon,Locale,HI,15,Maui,9,210823N,1570734W,21.1397222,-157.1261111,,,,,2001-01-22T00:00:00.000Z,
-157.807493014257119,21.34431319760591,7718,1890613,494,1621,Honolulu,Aihualama Trail,Trail,HI,15,Honolulu,3,212039N,1574827W,21.3441667,-157.8075,,,,,2001-01-22T00:00:00.000Z,
-157.836118316713794,21.281691247435905,7719,1890614,1,3,Honolulu,Battery Randolph (historical),Military,HI,15,Honolulu,3,211654N,1575010W,21.2816667,-157.8361111,,,,,2001-01-22T00:00:00.000Z,2009-03-26T00:00:00.000Z
-157.86358406070147,21.317518819674593,7720,1890615,2,7,Honolulu,Chinatown Cultural Plaza,Locale,HI,15,Honolulu,3,211903N,1575149W,21.3175,-157.8636111,,,,,2001-01-22T00:00:00.000Z,
-157.825498233655736,21.277296723992222,7721,1890616,1,3,Honolulu,Damien Museum,Building,HI,15,Honolulu,3,211638N,1574932W,21.2772222,-157.8255556,,,,,2001-01-22T00:00:00.000Z,2010-12-13T00:00:00.000Z
