objectid,name,own,tmk,type,createdby,agency,publishdate,featureuid,createdate,modifieddate,modifiedby,deliverydate,sourceid,severity,comments,st_areashape,st_lengthshape
1,Anini Beach Park,County,53005005,beach, , ,1899-12-30T00:00:00.000Z,{2DCCD1FD-4655-4C2C-B5D5-3120B4289745},,,,2016-09-13T00:00:00.000Z,,,,44844.0686591356,0
2,Haena State Park,State,59008018,state, , ,1899-12-30T00:00:00.000Z,{28CC0C03-98AA-4B30-99B3-DE4C68F2731C},,,,2016-09-13T00:00:00.000Z,,,,81223.1316380717,0
3,Haena Beach Park,County,59005019,beach, , ,1899-12-30T00:00:00.000Z,{9F9D1B96-CDE0-4F7B-847A-C220022F09DC},,,,2016-09-13T00:00:00.000Z,,,,22866.2771319823,0
4,Haena State Park,State,,state, , ,1899-12-30T00:00:00.000Z,{02F07C17-A82F-4F16-B893-80291DFEB723},,,,2016-09-13T00:00:00.000Z,,,,746212.064428308,0
5,,,,, , ,1899-12-30T00:00:00.000Z,{BF444FF1-1F7B-409C-BDE2-0A0A7BD16467},,,,2016-09-13T00:00:00.000Z,,,,2750.80958362561,0
6,Hanalei Beach Park,County,55001004,beach, , ,1899-12-30T00:00:00.000Z,{11C667C8-010D-4701-8365-954257A0E2C8},,,,2016-09-13T00:00:00.000Z,,,,10292.744671709,0
7,Kilauea Park,County,52008054,, , ,1899-12-30T00:00:00.000Z,{55C8B67B-EAD6-4D48-AABD-A8CCF4950DE2},,,,2016-09-13T00:00:00.000Z,,,,18735.5191550699,0
13,Na Pali Coast State Park,State,59001002,state, , ,1899-12-30T00:00:00.000Z,{58C92010-2E05-4EC4-BE30-1FDF5A34D843},,,,2016-09-13T00:00:00.000Z,,,,19666757.2258768,0
14,Kokee State Park,State,14001013,state, , ,1899-12-30T00:00:00.000Z,{45779664-2F06-4056-8EEF-61F499B5C9A1},,,,2016-09-13T00:00:00.000Z,,,,17628004.329873,0
15,Anahola Beach Park,State DHHL,48014006,beach, , ,1899-12-30T00:00:00.000Z,{F968EFCC-2FE5-46CE-9836-543E4FBCA0A6},,,,2016-09-13T00:00:00.000Z,,,,6145.83697170217,0
16,park,State DHHL,48020067,, , ,1899-12-30T00:00:00.000Z,{8D34429F-D8A4-447B-B7C0-E81CD9CC5F4B},,,,2016-09-13T00:00:00.000Z,,,,20003.6510020292,0
17,Waimea Canyon State Park,State,14001002,state, , ,1899-12-30T00:00:00.000Z,{FD6CB182-32DF-4E24-977A-4D8C76CA2F5A},,,,2016-09-13T00:00:00.000Z,,,,7386954.87099389,0
18,Gore Park,County,46011004,, , ,1899-12-30T00:00:00.000Z,{8C68A469-FF25-48ED-8F37-504B7B8E962A},,,,2016-09-13T00:00:00.000Z,,,,16492.5036242338,0
48,Ahukini Recreation Pier State Park,State,37002011,state, , ,1899-12-30T00:00:00.000Z,{0B4F6137-90E5-4E9B-A532-A35876839523},,,,2016-09-13T00:00:00.000Z,,,,4623.29155692569,0
8,Na Pali Coast State Park,State,,state, , ,1899-12-30T00:00:00.000Z,{DA2E9E3F-2CF9-46CE-B05C-DCF99C9C1A56},,,,2016-09-13T00:00:00.000Z,,,,4637280.37129814,0
9,Hanalei Beach Park,County,55002019,beach, , ,1899-12-30T00:00:00.000Z,{6C64A900-BC63-41B8-AA1B-A4D7120B0DCB},,,,2016-09-13T00:00:00.000Z,,,,5514.29659467072,0
10,Waioli Beach Park,State,55003021,beach, , ,1899-12-30T00:00:00.000Z,{E9AC0C31-CFE0-49C3-8429-CF5E3C25E065},,,,2016-09-13T00:00:00.000Z,,,,9367.40865740803,0
11,Waioli Beach Park,State,55004002,beach, , ,1899-12-30T00:00:00.000Z,{E5C675D0-3CED-4D3C-8333-228CB7DD6182},,,,2016-09-13T00:00:00.000Z,,,,10925.4114439072,0
12,Waioli Beach Park,State,55005020,beach, , ,1899-12-30T00:00:00.000Z,{65163AD3-2D8F-419B-93DC-11FBDABEA554},,,,2016-09-13T00:00:00.000Z,,,,5344.89312359767,0
19,Polihale State Park,State,12002024,state, , ,1899-12-30T00:00:00.000Z,{0305800C-300E-496A-B5FD-E054154DEE74},,,,2016-09-13T00:00:00.000Z,,,,600201.238451762,0
20,Gore Park,State,46029001,, , ,1899-12-30T00:00:00.000Z,{A4EC3683-F263-43A8-A36A-797030EF7751},,,,2016-09-13T00:00:00.000Z,,,,3035.80348591872,0
21,Kapaa Beach Park,State,45013001,beach, , ,1899-12-30T00:00:00.000Z,{3F94B9E7-C03F-487C-BE16-DFA61B768F9E},,,,2016-09-13T00:00:00.000Z,,,,1688.43588847988,0
22,Kapaa Beach Park,State,45012001,beach, , ,1899-12-30T00:00:00.000Z,{4D1D7C80-D92C-4F34-BFA3-B228529E20B0},,,,2016-09-13T00:00:00.000Z,,,,14480.0887326713,0
23,Kapaa New Park,State,45015032,, , ,1899-12-30T00:00:00.000Z,{E8A80FB6-A7BC-4C3B-BAC1-28F9E524D03A},,,,2016-09-13T00:00:00.000Z,,,,73582.0188726898,0
24,Kapaa Beach Park,State,45012015,beach, , ,1899-12-30T00:00:00.000Z,{E98D6D19-B4B8-4CD1-9491-EAAAEFBF6B51},,,,2016-09-13T00:00:00.000Z,,,,3343.06971869939,0
25,Kapaa Beach Park,County,45011045,beach, , ,1899-12-30T00:00:00.000Z,{823C7211-3E7C-4A3A-9439-EDA0989AF404},,,,2016-09-13T00:00:00.000Z,,,,3506.7464377887,0
26,Kapaa Park,County,45011006,, , ,1899-12-30T00:00:00.000Z,{DB5ECEA1-E9F5-4401-B506-E776504062DF},,,,2016-09-13T00:00:00.000Z,,,,16976.3631387638,0
27,Kapaa Beach Park,County,45011001,beach, , ,1899-12-30T00:00:00.000Z,{59A9C54A-049E-4B80-990C-CB9B2918DECE},,,,2016-09-13T00:00:00.000Z,,,,10970.9667473404,0
28,Kapaa Beach Park,State,45008001,beach, , ,1899-12-30T00:00:00.000Z,{8BAFD0A1-6C92-484D-A165-44A88416C3D9},,,,2016-09-13T00:00:00.000Z,,,,15476.574338599,0
29,Kapaa Beach Park,State,45007001,beach, , ,1899-12-30T00:00:00.000Z,{6A6657AD-2289-4827-9BAF-26A38C8576A7},,,,2016-09-13T00:00:00.000Z,,,,12500.0136102045,0
30,Kapaa Beach Park,State,45002001,beach, , ,1899-12-30T00:00:00.000Z,{74164158-798F-46AC-B12E-E3A1D0CD7FA5},,,,2016-09-13T00:00:00.000Z,,,,12193.721617438,0
31,Wailua Homesteads Park,County,42003018,, , ,1899-12-30T00:00:00.000Z,{8321C2B1-D513-4A69-AF67-44EEC59EB0E7},,,,2016-09-13T00:00:00.000Z,,,,68913.9665483142,0
32,Wailua River State Park,State,,state, , ,1899-12-30T00:00:00.000Z,{D969D9F6-5B86-48EA-8D8A-D8299A03A9A2},,,,2016-09-13T00:00:00.000Z,,,,4336021.00966541,0
106,Ke Nui Road A,Other,59002,road, , ,1899-12-30T00:00:00.000Z,{C9AABC2C-F6C2-4D76-88AA-06946F3D98D8},,,,2016-09-13T00:00:00.000Z,,,,545.745783585069,0
33,park,State,41016042,, , ,1899-12-30T00:00:00.000Z,{286690E0-52E1-44E5-A914-CB647D1865A2},,,,2016-09-13T00:00:00.000Z,,,,40768.6937815349,0
34,Waipouli Beach Park,State,43002001,beach, , ,1899-12-30T00:00:00.000Z,{B7A8C078-7B55-42FE-B96F-63F2B007FE61},,,,2016-09-13T00:00:00.000Z,,,,21551.1584127742,0
35,,,,, , ,1899-12-30T00:00:00.000Z,{91BA7039-B1E0-42D9-890A-4D7C20705A4D},,,,2016-09-13T00:00:00.000Z,,,,3744.87812523345,0
36,,,,, , ,1899-12-30T00:00:00.000Z,{29320323-83D3-4CBB-A4AF-DB0C7A689186},,,,2016-09-13T00:00:00.000Z,,,,2912.86782610111,0
37,,,,, , ,1899-12-30T00:00:00.000Z,{6C027404-7F4C-4F1E-88A1-322AB51D4C24},,,,2016-09-13T00:00:00.000Z,,,,127588.402377389,0
38,,,,, , ,1899-12-30T00:00:00.000Z,{3244ED2D-5313-45CA-AE45-95C6FD03D1CA},,,,2016-09-13T00:00:00.000Z,,,,104559.303928675,0
39,,,,, , ,1899-12-30T00:00:00.000Z,{401D9237-457B-4E06-A8D5-EFC6FCEEE221},,,,2016-09-13T00:00:00.000Z,,,,19624.6883422786,0
40,Wailua River State Park,State,,state, , ,1899-12-30T00:00:00.000Z,{D5290AB9-1A70-46EC-A600-385D5E9C02C8},,,,2016-09-13T00:00:00.000Z,,,,38346.2663966558,0
41,,,,, , ,1899-12-30T00:00:00.000Z,{596ED20A-A2C0-4772-A9E8-8BB2900EC333},,,,2016-09-13T00:00:00.000Z,,,,31599.0377058845,0
42,Wailua River State Park,State,,state, , ,1899-12-30T00:00:00.000Z,{1AA2516F-43F4-4714-AD5E-8AE0E4A7168B},,,,2016-09-13T00:00:00.000Z,,,,23722.545979745,0
43,,,,, , ,1899-12-30T00:00:00.000Z,{C695BE18-AACA-4E93-A299-CF7DC0F0F0DB},,,,2016-09-13T00:00:00.000Z,,,,168714.902228125,0
44,,,,, , ,1899-12-30T00:00:00.000Z,{7D935F6D-FD49-4BA3-9234-83C734A24F77},,,,2016-09-13T00:00:00.000Z,,,,25707.0202118083,0
45,Lydgate State Park,State,39002004,state, , ,1899-12-30T00:00:00.000Z,{34CBB87C-4059-41C5-9560-FEE379C0C0A1},,,,2016-09-13T00:00:00.000Z,,,,534623.812336089,0
46,Hanamaulu Park,County,37003009,, , ,1899-12-30T00:00:00.000Z,{20214224-05C5-44B0-9422-7BBDDC9A4B37},,,,2016-09-13T00:00:00.000Z,,,,15824.3267551515,0
47,Hanamaulu Beach Park,County,37003008,beach, , ,1899-12-30T00:00:00.000Z,{6C28530D-25DF-4A81-8F87-D764128D61EA},,,,2016-09-13T00:00:00.000Z,,,,36084.5142614189,0
49,Laukona Park,County,38013110,, , ,1899-12-30T00:00:00.000Z,{E431CD69-68FB-4F92-BC88-8D5B964A9948},,,,2016-09-13T00:00:00.000Z,,,,10501.5977130989,0
50,Isenberg Park,County,38015024,, , ,1899-12-30T00:00:00.000Z,{3FC2F2F4-01C4-4065-BA56-7A013062E98B},,,,2016-09-13T00:00:00.000Z,,,,37785.9062656672,0
51,Lihue Park,State,36002003,, , ,1899-12-30T00:00:00.000Z,{BFCCDFE5-0228-41F3-9A8F-6AD33A972D0C},,,,2016-09-13T00:00:00.000Z,,,,10579.1086922108,0
52,Kekaha Beach Park,State,13003001,beach, , ,1899-12-30T00:00:00.000Z,{D7E82618-C032-42E5-A542-E8A3BBD22F38},,,,2016-09-13T00:00:00.000Z,,,,153966.363398008,0
53,Kekaha Playground,County,13002057,, , ,1899-12-30T00:00:00.000Z,{367F079E-99E9-4ECA-A913-9A8CC7F32808},,,,2016-09-13T00:00:00.000Z,,,,34669.5630419515,0
54,park,County,36009038,, , ,1899-12-30T00:00:00.000Z,{470457FC-E984-4F82-B458-7A109A26CA34},,,,2016-09-13T00:00:00.000Z,,,,5459.58173789906,0
55,Kekaha Beach Park,County,13001002,beach, , ,1899-12-30T00:00:00.000Z,{27CDF4C8-7192-4573-88B4-4DB8EF5D6C5C},,,,2016-09-13T00:00:00.000Z,,,,39584.1084675001,0
56,park,County,36010054,, , ,1899-12-30T00:00:00.000Z,{5BBA1E31-C2E5-4311-B791-2E59B6F5D443},,,,2016-09-13T00:00:00.000Z,,,,2541.55330591044,0
57,park,County,33004020,, , ,1899-12-30T00:00:00.000Z,{D250118D-9D0E-4F10-ACC6-A7098DD50D14},,,,2016-09-13T00:00:00.000Z,,,,13386.6065729796,0
58,park,County,33005008,, , ,1899-12-30T00:00:00.000Z,{AACA4831-3FE9-4F25-A876-69A59F4B3167},,,,2016-09-13T00:00:00.000Z,,,,17919.0815254001,0
59,Nawiliwili Beach Park,County,32004003,beach, , ,1899-12-30T00:00:00.000Z,{007B3D86-96AF-4D99-9528-B794C59CF496},,,,2016-09-13T00:00:00.000Z,,,,9461.73263378512,0
107,Ke Nui Road B,Other,59002,road, , ,1899-12-30T00:00:00.000Z,{85B0FBDD-1957-4638-8EFC-A0D6C8441102},,,,2016-09-13T00:00:00.000Z,,,,670.901933794365,0
60,public park,County,16004012,, , ,1899-12-30T00:00:00.000Z,{D9195969-5EBC-4244-8CB3-3D7CDC1B7D7E},,,,2016-09-13T00:00:00.000Z,,,,1958.30892041536,0
61,Nawiliwili Beach Park,County,32004003,beach, , ,1899-12-30T00:00:00.000Z,{026D8581-3EAB-46BC-8AD8-1EC2E1CA2332},,,,2016-09-13T00:00:00.000Z,,,,16206.7443868219,0
62,Captain Cooks Memorial Park,County,16010005,, , ,1899-12-30T00:00:00.000Z,{3B6CC4EB-2B80-4F10-8808-17EF55F54D63},,,,2016-09-13T00:00:00.000Z,,,,26863.2145085159,0
63,Waimea State Recreation Pier,State,,, , ,1899-12-30T00:00:00.000Z,{454163D5-F762-4645-A11B-69FFDC43557B},,,,2016-09-13T00:00:00.000Z,,,,5238.30761869715,0
64,Waimea River Park,State,16006001,, , ,1899-12-30T00:00:00.000Z,{F7BDB528-B4D7-47A1-BE81-8F15E2FDCFE5},,,,2016-09-13T00:00:00.000Z,,,,18906.098725619,0
65,Russian Fort Elizabeth State Park,State,17005003,state, , ,1899-12-30T00:00:00.000Z,{8DD4CD05-B253-4A18-9789-E5478EA5B704},,,,2016-09-13T00:00:00.000Z,,,,77938.5066305661,0
66,Niumalu Beach Park,County,32002001,beach, , ,1899-12-30T00:00:00.000Z,{8E53A59C-4C7D-4CA0-8671-0577AD9C9478},,,,2016-09-13T00:00:00.000Z,,,,11786.9788484889,0
67,Wahiawa Mauka State Park Reserve,State,,state, , ,1899-12-30T00:00:00.000Z,{D7CB30F5-DC8E-4733-ACBA-4E243EB38708},,,,2016-09-13T00:00:00.000Z,,,,211360.87541122,0
110,Ke Nui Road D,Other,59019,road, , ,1899-12-30T00:00:00.000Z,{61D1C98F-8BC9-4675-96C1-DB7E7B44FCA8},,,,2016-09-13T00:00:00.000Z,,,,211.140412117287,0
68,Kalawai Park,County,24005013,, , ,1899-12-30T00:00:00.000Z,{21D2725B-A3E9-4669-A9C1-5E2B437810F3},,,,2016-09-13T00:00:00.000Z,,,,84740.6186798665,0
69,Kalaheo Multipurpose & Recreation Center,State,23003008,, , ,1899-12-30T00:00:00.000Z,{CE54AA72-F45F-4CE5-9A3D-82BA6E696B88},,,,2016-09-13T00:00:00.000Z,,,,11485.8865867167,0
70,Kalaheo Multipurpose & Recreation Center,County,23011001,, , ,1899-12-30T00:00:00.000Z,{69F91455-7667-406D-AB52-40985F250AC8},,,,2016-09-13T00:00:00.000Z,,,,10994.5670458686,0
71,Kukuiolono Park and Golf Course,private,23005008,, , ,1899-12-30T00:00:00.000Z,{1B3EF994-26DB-4A3A-99F3-99C5066DFB63},,,,2016-09-13T00:00:00.000Z,,,,727770.318415705,0
72,Hanapepe Heights House Lots Park,State,18011023,, , ,1899-12-30T00:00:00.000Z,{85567BF8-859C-456A-9F8C-7673B7C7735D},,,,2016-09-13T00:00:00.000Z,,,,4486.59889945312,0
73,Hanapepe Playground,State,19005048,, , ,1899-12-30T00:00:00.000Z,{768981F7-E00D-4589-940E-5AEB83C8C51B},,,,2016-09-13T00:00:00.000Z,,,,4362.56410426822,0
74,Koloa Park,County,28005004,, , ,1899-12-30T00:00:00.000Z,{BB134FC4-B6B7-4FC9-8665-78E68B3E9481},,,,2016-09-13T00:00:00.000Z,,,,29955.9414169486,0
75,Hanapepe Park,State,19009001,, , ,1899-12-30T00:00:00.000Z,{9283A290-D5F9-4239-85BB-258A509F7B36},,,,2016-09-13T00:00:00.000Z,,,,53827.6724757466,0
92,Kahuku Golf Course,Other,56002016,golf course, , ,1899-12-30T00:00:00.000Z,{2652070D-2FEF-4E75-9821-2E2628B01CE9},,,,2016-09-13T00:00:00.000Z,,,,350243.78501104,0
108,Pupukea Beach Park,City,59019052,beach, , ,1899-12-30T00:00:00.000Z,{48528AFA-718C-460F-9D88-D41BD64CB745},,,,2016-09-13T00:00:00.000Z,,,,5504.42404744561,0
76,Eleele Park,County,21004049,, , ,1899-12-30T00:00:00.000Z,{090AC914-E58C-4F41-B6C6-0F88CA5FCD2A},,,,2016-09-13T00:00:00.000Z,,,,11491.7782180379,0
77,Salt Pond Park,State,18008043,, , ,1899-12-30T00:00:00.000Z,{42F6ADF1-3D58-4437-985F-54050AEE4F44},,,,2016-09-13T00:00:00.000Z,,,,33460.5519542866,0
78,park,private,22001004,, , ,1899-12-30T00:00:00.000Z,{34B02FDA-6B0B-4F2D-80C1-FAD1CB3EE1DC},,,,2016-09-13T00:00:00.000Z,,,,15934.3254588091,0
79,Spouting Horn Park,County,26003058,, , ,1899-12-30T00:00:00.000Z,{B926CB1A-45F6-4984-A408-CD4451A9CC08},,,,2016-09-13T00:00:00.000Z,,,,9890.73436050718,0
80,Spouting Horn Park,A&B Hawaii Inc.,26003019,, , ,1899-12-30T00:00:00.000Z,{09B4F7D0-2D27-4F1C-B605-4300418F023A},,,,2016-09-13T00:00:00.000Z,,,,8689.69109537731,0
81,Kuhio Memorial Park,private,26006002,, , ,1899-12-30T00:00:00.000Z,{05C32B6C-DB0A-4551-BBF6-BE205035AA15},,,,2016-09-13T00:00:00.000Z,,,,22642.8756720059,0
82,Poipu Pavillion,County,28017001,, , ,1899-12-30T00:00:00.000Z,{19361CCB-6E0F-407B-9A28-7C7F4030E92F},,,,2016-09-13T00:00:00.000Z,,,,8834.96750638356,0
93,Sunset Point Beach Park,City,58003039,beach, , ,1899-12-30T00:00:00.000Z,{1B2EE874-3179-4A84-A4D0-185462AD5370},,,,2016-09-13T00:00:00.000Z,,,,3900.9020607512,0
109,Ke Nui Road C,Other,59019,road, , ,1899-12-30T00:00:00.000Z,{28296286-EF85-4FC1-A188-6ACFCF4C3858},,,,2016-09-13T00:00:00.000Z,,,,551.601089794358,0
83,Kawela Bay Beach Park,Other,57006022,beach, , ,1899-12-30T00:00:00.000Z,{5F261B88-A169-49E3-8B41-8AFD7C55FBAA},,,,2016-09-13T00:00:00.000Z,,,,19437.7072383943,0
84,Waialee Beach Park,City,57005013,beach, , ,1899-12-30T00:00:00.000Z,{C00AE16A-BFA9-42B9-A203-403BAAB78C92},,,,2016-09-13T00:00:00.000Z,,,,4511.94535546183,0
85,Waialee Beach Park,State,58001015,beach, , ,1899-12-30T00:00:00.000Z,{A9ADE061-AB31-4C0F-B23E-E48DC275835F},,,,2016-09-13T00:00:00.000Z,,,,99905.9551699285,0
86,Waialee Beach Park,State,58001041,beach, , ,1899-12-30T00:00:00.000Z,{AC1B30F8-7F50-472A-8312-352052F1EAA0},,,,2016-09-13T00:00:00.000Z,,,,15193.9412469053,0
87,doughnut,doughnut,58001021,null, , ,1899-12-30T00:00:00.000Z,{0F044559-3DBB-4D73-BF26-375B4A57F9DB},,,,2016-09-13T00:00:00.000Z,,,,1792.94502470476,0
88,Waialee Beach Park,City,58001017,beach, , ,1899-12-30T00:00:00.000Z,{4428C235-8889-49D3-A25B-F21BC273D17B},,,,2016-09-13T00:00:00.000Z,,,,802.317646924396,0
89,Waialee Beach Park,City,58001016,beach, , ,1899-12-30T00:00:00.000Z,{8BF2043F-A8B1-4E20-9B87-67A0095A3EE3},,,,2016-09-13T00:00:00.000Z,,,,1818.64310277509,0
